landscape,family,n,method,seed,budget,evaluated,hit,best,optimum,regret,auc,best_at_15,best_at_25,best_at_50,best_at_100,best_at_200,hit_by_15,hit_by_25,hit_by_50,hit_by_100,hit_by_200
sciml_cubic_oscillator,sciml,6,ls_swap,3,200,200,119,0.999478,0.999478,0.0,0.99880055,0.996417,0.998231,0.998995,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_swap,4,200,200,26,0.999478,0.999478,0.0,0.99875006,0.998387,0.998392,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,5,200,200,91,0.999478,0.999478,0.0,0.99920962,0.998995,0.998995,0.998995,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,6,200,200,26,0.999478,0.999478,0.0,0.99921405,0.998387,0.998392,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,7,200,200,118,0.999478,0.999478,0.0,0.99827567,0.995667,0.998252,0.99827,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_swap,8,200,200,86,0.999478,0.999478,0.0,0.99735226,0.998408,0.998408,0.998408,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,9,200,200,134,0.999478,0.999478,0.0,0.99864775,0.99762,0.99762,0.99827,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_swap,10,200,200,91,0.999478,0.999478,0.0,0.99912188,0.998231,0.998231,0.998995,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,11,200,200,16,0.999478,0.999478,0.0,0.99935852,0.997885,0.999478,0.999478,0.999478,0.999478,0,1,1,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,12,200,200,27,0.999478,0.999478,0.0,0.99926998,0.998387,0.998387,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,13,200,200,,0.998995,0.999478,0.000483,0.99828263,0.997571,0.997571,0.99827,0.998995,0.998995,0,0,0,0,0
sciml_cubic_oscillator,sciml,6,ls_swap,14,200,200,,0.998995,0.999478,0.000483,0.99545339,0.99827,0.998995,0.998995,0.998995,0.998995,0,0,0,0,0
sciml_cubic_oscillator,sciml,6,ls_swap,15,200,200,28,0.999478,0.999478,0.0,0.99930567,0.998995,0.998995,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,16,200,200,60,0.999478,0.999478,0.0,0.99933445,0.998995,0.998995,0.998995,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,17,200,200,34,0.999478,0.999478,0.0,0.99749844,0.998995,0.998995,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,18,200,200,162,0.999478,0.999478,0.0,0.99814413,0.998889,0.998995,0.998995,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_swap,19,200,200,58,0.999478,0.999478,0.0,0.99871,0.998231,0.99827,0.998995,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,20,200,200,101,0.999478,0.999478,0.0,0.99879318,0.998283,0.998995,0.998995,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_swap,21,200,200,85,0.999478,0.999478,0.0,0.99927461,0.998995,0.998995,0.998995,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,22,200,200,41,0.999478,0.999478,0.0,0.9987227,0.998392,0.998392,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,23,200,200,106,0.999478,0.999478,0.0,0.99870897,0.998252,0.998252,0.99827,0.99827,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_swap,24,200,200,149,0.999478,0.999478,0.0,0.99892262,0.998231,0.998283,0.998995,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_swap,25,200,200,17,0.999478,0.999478,0.0,0.99931108,0.997705,0.999478,0.999478,0.999478,0.999478,0,1,1,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,26,200,200,144,0.999478,0.999478,0.0,0.99873497,0.997571,0.997571,0.998231,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_swap,27,200,200,170,0.999478,0.999478,0.0,0.99698712,0.997706,0.99827,0.99827,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_swap,28,200,200,29,0.999478,0.999478,0.0,0.99933268,0.998995,0.998995,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,29,200,200,70,0.999478,0.999478,0.0,0.99890966,0.99762,0.99762,0.99827,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,30,200,200,163,0.999478,0.999478,0.0,0.99864345,0.998283,0.998995,0.998995,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_swap,31,200,200,98,0.999478,0.999478,0.0,0.99907103,0.99827,0.99827,0.998995,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,32,200,200,94,0.999478,0.999478,0.0,0.99852913,0.998252,0.99827,0.99827,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,33,200,200,26,0.999478,0.999478,0.0,0.99898122,0.998387,0.998392,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,34,200,200,193,0.999478,0.999478,0.0,0.99842794,0.997593,0.997806,0.998995,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_swap,35,200,200,142,0.999478,0.999478,0.0,0.99892612,0.998408,0.998408,0.998995,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_swap,36,200,200,30,0.999478,0.999478,0.0,0.99889258,0.997885,0.997885,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,37,200,200,40,0.999478,0.999478,0.0,0.99747765,0.998392,0.998392,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,38,200,200,56,0.999478,0.999478,0.0,0.99844292,0.996357,0.997313,0.997885,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_swap,39,200,200,73,0.999478,0.999478,0.0,0.99869889,0.996479,0.996479,0.99827,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,0,200,200,94,0.999478,0.999478,0.0,0.99865627,0.99762,0.99762,0.998252,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,1,200,200,142,0.999478,0.999478,0.0,0.99576462,0.998231,0.998231,0.99827,0.99827,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_insert,2,200,200,93,0.999478,0.999478,0.0,0.99863324,0.99762,0.99762,0.998252,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,3,200,200,108,0.999478,0.999478,0.0,0.99861987,0.997571,0.997571,0.99827,0.998408,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_insert,4,200,200,186,0.999478,0.999478,0.0,0.99711243,0.996309,0.996309,0.998231,0.99827,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_insert,5,200,200,14,0.999478,0.999478,0.0,0.99939348,0.999478,0.999478,0.999478,0.999478,0.999478,1,1,1,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,6,200,200,148,0.999478,0.999478,0.0,0.99831713,0.996656,0.997624,0.99827,0.99827,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_insert,7,200,200,68,0.999478,0.999478,0.0,0.9983066,0.995667,0.995667,0.998283,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,8,200,200,52,0.999478,0.999478,0.0,0.99355701,0.997721,0.997721,0.998995,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,9,200,200,93,0.999478,0.999478,0.0,0.99863324,0.99762,0.99762,0.998252,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,10,200,200,94,0.999478,0.999478,0.0,0.99890298,0.998231,0.998231,0.99827,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,11,200,200,22,0.999478,0.999478,0.0,0.99931074,0.997885,0.999478,0.999478,0.999478,0.999478,0,1,1,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,12,200,200,37,0.999478,0.999478,0.0,0.99916238,0.998392,0.998392,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,13,200,200,112,0.999478,0.999478,0.0,0.99758453,0.992876,0.992876,0.997571,0.998889,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_insert,14,200,200,49,0.999478,0.999478,0.0,0.99267459,0.997806,0.998283,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,15,200,200,103,0.999478,0.999478,0.0,0.99863405,0.997624,0.997624,0.99827,0.998408,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_insert,16,200,200,5,0.999478,0.999478,0.0,0.99946728,0.999478,0.999478,0.999478,0.999478,0.999478,1,1,1,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,17,200,200,133,0.999478,0.999478,0.0,0.99504509,0.997885,0.997885,0.998231,0.99827,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_insert,18,200,200,153,0.999478,0.999478,0.0,0.99750377,0.996093,0.996093,0.998231,0.99827,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_insert,19,200,200,79,0.999478,0.999478,0.0,0.99775603,0.984195,0.99827,0.998995,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,20,200,200,45,0.999478,0.999478,0.0,0.99843041,0.99162,0.998283,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,21,200,200,5,0.999478,0.999478,0.0,0.99946781,0.999478,0.999478,0.999478,0.999478,0.999478,1,1,1,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,22,200,200,139,0.999478,0.999478,0.0,0.99732186,0.995621,0.996309,0.998231,0.99827,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_insert,23,200,200,94,0.999478,0.999478,0.0,0.99863807,0.995941,0.996828,0.998252,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,24,200,200,129,0.999478,0.999478,0.0,0.99839427,0.996479,0.996479,0.998231,0.998283,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_insert,25,200,200,44,0.999478,0.999478,0.0,0.99920937,0.998408,0.998408,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,26,200,200,52,0.999478,0.999478,0.0,0.99887638,0.994954,0.997721,0.998995,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,27,200,200,34,0.999478,0.999478,0.0,0.99418975,0.998995,0.998995,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,28,200,200,18,0.999478,0.999478,0.0,0.99936681,0.998231,0.999478,0.999478,0.999478,0.999478,0,1,1,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,29,200,200,52,0.999478,0.999478,0.0,0.99878006,0.993577,0.997721,0.998995,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,30,200,200,45,0.999478,0.999478,0.0,0.99843041,0.99162,0.998283,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,31,200,200,93,0.999478,0.999478,0.0,0.9989715,0.998231,0.99827,0.99827,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,32,200,200,69,0.999478,0.999478,0.0,0.99837773,0.995941,0.995941,0.998392,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,33,200,200,45,0.999478,0.999478,0.0,0.99825255,0.99162,0.998166,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,34,200,200,133,0.999478,0.999478,0.0,0.99775457,0.996479,0.996479,0.998231,0.99827,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_insert,35,200,200,41,0.999478,0.999478,0.0,0.99909778,0.996479,0.998408,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,36,200,200,29,0.999478,0.999478,0.0,0.99871231,0.995409,0.998889,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,37,200,200,38,0.999478,0.999478,0.0,0.99494016,0.998995,0.998995,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,38,200,200,67,0.999478,0.999478,0.0,0.99823576,0.996405,0.996405,0.99762,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_insert,39,200,200,34,0.999478,0.999478,0.0,0.9993151,0.998995,0.998995,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,0,200,200,96,0.999478,0.999478,0.0,0.99909061,0.998995,0.998995,0.998995,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,1,200,200,128,0.999478,0.999478,0.0,0.99550869,0.979929,0.97993,0.99827,0.99827,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_inversion,2,200,200,103,0.999478,0.999478,0.0,0.99870738,0.99762,0.998166,0.99827,0.99827,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_inversion,3,200,200,,0.998995,0.999478,0.000483,0.99889622,0.998889,0.998995,0.998995,0.998995,0.998995,0,0,0,0,0
sciml_cubic_oscillator,sciml,6,ls_inversion,4,200,200,10,0.999478,0.999478,0.0,0.99893392,0.999478,0.999478,0.999478,0.999478,0.999478,1,1,1,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,5,200,200,,0.998995,0.999478,0.000483,0.99882931,0.997885,0.99827,0.998995,0.998995,0.998995,0,0,0,0,0
sciml_cubic_oscillator,sciml,6,ls_inversion,6,200,200,,0.998995,0.999478,0.000483,0.99801512,0.996093,0.997806,0.998231,0.99827,0.998995,0,0,0,0,0
sciml_cubic_oscillator,sciml,6,ls_inversion,7,200,200,,0.998995,0.999478,0.000483,0.99752409,0.99129,0.997806,0.998231,0.998995,0.998995,0,0,0,0,0
sciml_cubic_oscillator,sciml,6,ls_inversion,8,200,200,138,0.999478,0.999478,0.0,0.99709265,0.998231,0.998231,0.99827,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_inversion,9,200,200,125,0.999478,0.999478,0.0,0.99883179,0.99762,0.998166,0.99827,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_inversion,10,200,200,79,0.999478,0.999478,0.0,0.99903697,0.998231,0.998231,0.99827,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,11,200,200,16,0.999478,0.999478,0.0,0.99935852,0.997885,0.999478,0.999478,0.999478,0.999478,0,1,1,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,12,200,200,102,0.999478,0.999478,0.0,0.99910035,0.998995,0.998995,0.998995,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_inversion,13,200,200,184,0.999478,0.999478,0.0,0.99855848,0.998283,0.998995,0.998995,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_inversion,14,200,200,,0.998995,0.999478,0.000483,0.99545383,0.99827,0.998995,0.998995,0.998995,0.998995,0,0,0,0,0
sciml_cubic_oscillator,sciml,6,ls_inversion,15,200,200,41,0.999478,0.999478,0.0,0.99922603,0.998392,0.998392,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,16,200,200,,0.998995,0.999478,0.000483,0.99899394,0.998995,0.998995,0.998995,0.998995,0.998995,0,0,0,0,0
sciml_cubic_oscillator,sciml,6,ls_inversion,17,200,200,34,0.999478,0.999478,0.0,0.99750784,0.998995,0.998995,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,18,200,200,,0.998995,0.999478,0.000483,0.9955428,0.979961,0.992886,0.99598,0.998995,0.998995,0,0,0,0,0
sciml_cubic_oscillator,sciml,6,ls_inversion,19,200,200,95,0.999478,0.999478,0.0,0.99797226,0.998231,0.99827,0.998995,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,20,200,200,138,0.999478,0.999478,0.0,0.99841389,0.998283,0.998995,0.998995,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_inversion,21,200,200,,0.998995,0.999478,0.000483,0.99899447,0.998995,0.998995,0.998995,0.998995,0.998995,0,0,0,0,0
sciml_cubic_oscillator,sciml,6,ls_inversion,22,200,200,28,0.999478,0.999478,0.0,0.99890221,0.998995,0.998995,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,23,200,200,57,0.999478,0.999478,0.0,0.9986313,0.992886,0.997885,0.998995,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,24,200,200,94,0.999478,0.999478,0.0,0.99885341,0.997806,0.998231,0.99827,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,25,200,200,167,0.999478,0.999478,0.0,0.99871019,0.996479,0.996479,0.998995,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_inversion,26,200,200,165,0.999478,0.999478,0.0,0.99865094,0.997806,0.998231,0.99827,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_inversion,27,200,200,175,0.999478,0.999478,0.0,0.99687605,0.998252,0.998252,0.99827,0.99827,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_inversion,28,200,200,29,0.999478,0.999478,0.0,0.99933268,0.998995,0.998995,0.999478,0.999478,0.999478,0,0,1,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,29,200,200,102,0.999478,0.999478,0.0,0.99899494,0.997885,0.997885,0.998995,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_inversion,30,200,200,119,0.999478,0.999478,0.0,0.99845978,0.998283,0.998995,0.998995,0.998995,0.999478,0,0,0,0,1
sciml_cubic_oscillator,sciml,6,ls_inversion,31,200,200,55,0.999478,0.999478,0.0,0.99916131,0.99827,0.99827,0.998392,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,32,200,200,57,0.999478,0.999478,0.0,0.99782425,0.992886,0.997885,0.998995,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,33,200,200,79,0.999478,0.999478,0.0,0.99866141,0.998166,0.998995,0.998995,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,34,200,200,96,0.999478,0.999478,0.0,0.99765,0.995941,0.99598,0.996479,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,35,200,200,71,0.999478,0.999478,0.0,0.99903457,0.998408,0.998408,0.998995,0.999478,0.999478,0,0,0,1,1
sciml_cubic_oscillator,sciml,6,ls_inversion,36,200,200,93,0.999478,0.999478,0.0,0.998427,0.992886,0.998889,0.998995,0.999478,0.999478,0,0,0,1,1
