landscape,family,n,method,seed,budget,evaluated,hit,best,optimum,regret,auc,best_at_15,best_at_25,best_at_50,best_at_100,best_at_200,hit_by_15,hit_by_25,hit_by_50,hit_by_100,hit_by_200
xor_n5,neural,5,eda_precedence,23,120,120,19,1.0,1.0,0.0,0.98055556,0.91666667,1.0,1.0,1.0,1.0,0,1,1,1,1
xor_n5,neural,5,eda_precedence,24,120,120,22,1.0,1.0,0.0,0.98541667,0.91666667,1.0,1.0,1.0,1.0,0,1,1,1,1
xor_n5,neural,5,eda_precedence,25,120,120,28,1.0,1.0,0.0,0.97777778,0.91666667,0.91666667,1.0,1.0,1.0,0,0,1,1,1
xor_n5,neural,5,eda_precedence,26,120,120,6,1.0,1.0,0.0,0.99652778,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,eda_precedence,27,120,120,23,1.0,1.0,0.0,0.98472222,0.91666667,1.0,1.0,1.0,1.0,0,1,1,1,1
xor_n5,neural,5,eda_precedence,28,120,120,3,1.0,1.0,0.0,0.99652778,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,eda_precedence,29,120,120,4,1.0,1.0,0.0,0.99791667,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,eda_precedence,30,120,120,24,1.0,1.0,0.0,0.98263889,0.91666667,1.0,1.0,1.0,1.0,0,1,1,1,1
xor_n5,neural,5,eda_precedence,31,120,120,17,1.0,1.0,0.0,0.98888889,0.91666667,1.0,1.0,1.0,1.0,0,1,1,1,1
xor_n5,neural,5,eda_precedence,32,120,120,7,1.0,1.0,0.0,0.99166667,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,eda_precedence,33,120,120,14,1.0,1.0,0.0,0.99097222,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,eda_precedence,34,120,120,3,1.0,1.0,0.0,0.99652778,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,eda_precedence,35,120,120,4,1.0,1.0,0.0,0.99791667,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,eda_precedence,36,120,120,9,1.0,1.0,0.0,0.99444444,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,eda_precedence,37,120,120,13,1.0,1.0,0.0,0.9875,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,eda_precedence,38,120,120,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,eda_precedence,39,120,120,7,1.0,1.0,0.0,0.99097222,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,0,120,120,4,1.0,1.0,0.0,0.99027778,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,1,120,120,4,1.0,1.0,0.0,0.99444444,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,2,120,120,14,1.0,1.0,0.0,0.9875,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,3,120,120,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,4,120,120,24,1.0,1.0,0.0,0.98402778,0.91666667,1.0,1.0,1.0,1.0,0,1,1,1,1
xor_n5,neural,5,prism_protocol,5,120,120,21,1.0,1.0,0.0,0.98472222,0.91666667,1.0,1.0,1.0,1.0,0,1,1,1,1
xor_n5,neural,5,prism_protocol,6,120,120,15,1.0,1.0,0.0,0.98472222,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,7,120,120,9,1.0,1.0,0.0,0.99097222,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,8,120,120,26,1.0,1.0,0.0,0.97986111,0.91666667,0.91666667,1.0,1.0,1.0,0,0,1,1,1
xor_n5,neural,5,prism_protocol,9,120,120,11,1.0,1.0,0.0,0.99305556,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,10,120,120,2,1.0,1.0,0.0,0.99930556,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,11,120,120,3,1.0,1.0,0.0,0.99861111,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,12,120,120,17,1.0,1.0,0.0,0.98472222,0.91666667,1.0,1.0,1.0,1.0,0,1,1,1,1
xor_n5,neural,5,prism_protocol,13,120,120,9,1.0,1.0,0.0,0.99375,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,14,120,120,4,1.0,1.0,0.0,0.99166667,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,15,120,120,3,1.0,1.0,0.0,0.99583333,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,16,120,120,33,1.0,1.0,0.0,0.97777778,0.91666667,0.91666667,1.0,1.0,1.0,0,0,1,1,1
xor_n5,neural,5,prism_protocol,17,120,120,5,1.0,1.0,0.0,0.99305556,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,18,120,120,4,1.0,1.0,0.0,0.99652778,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,19,120,120,12,1.0,1.0,0.0,0.98888889,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,20,120,120,20,1.0,1.0,0.0,0.98402778,0.91666667,1.0,1.0,1.0,1.0,0,1,1,1,1
xor_n5,neural,5,prism_protocol,21,120,120,9,1.0,1.0,0.0,0.99375,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,22,120,120,23,1.0,1.0,0.0,0.98472222,0.91666667,1.0,1.0,1.0,1.0,0,1,1,1,1
xor_n5,neural,5,prism_protocol,23,120,120,5,1.0,1.0,0.0,0.99722222,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,24,120,120,42,1.0,1.0,0.0,0.96527778,0.91666667,0.91666667,1.0,1.0,1.0,0,0,1,1,1
xor_n5,neural,5,prism_protocol,25,120,120,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,26,120,120,14,1.0,1.0,0.0,0.98611111,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,27,120,120,6,1.0,1.0,0.0,0.99652778,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,28,120,120,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,29,120,120,10,1.0,1.0,0.0,0.98888889,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,30,120,120,4,1.0,1.0,0.0,0.99583333,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,31,120,120,7,1.0,1.0,0.0,0.99444444,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,32,120,120,24,1.0,1.0,0.0,0.98333333,0.91666667,1.0,1.0,1.0,1.0,0,1,1,1,1
xor_n5,neural,5,prism_protocol,33,120,120,43,1.0,1.0,0.0,0.97083333,0.91666667,0.91666667,1.0,1.0,1.0,0,0,1,1,1
xor_n5,neural,5,prism_protocol,34,120,120,4,1.0,1.0,0.0,0.99722222,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,35,120,120,6,1.0,1.0,0.0,0.99652778,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,36,120,120,35,1.0,1.0,0.0,0.96805556,0.91666667,0.91666667,1.0,1.0,1.0,0,0,1,1,1
xor_n5,neural,5,prism_protocol,37,120,120,9,1.0,1.0,0.0,0.99444444,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
xor_n5,neural,5,prism_protocol,38,120,120,21,1.0,1.0,0.0,0.97708333,0.91666667,1.0,1.0,1.0,1.0,0,1,1,1,1
xor_n5,neural,5,prism_protocol,39,120,120,2,1.0,1.0,0.0,0.99930556,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
parity_n5,neural,5,uniform,0,120,120,82,0.95833333,0.95833333,0.0,0.92395833,0.875,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,1,120,120,3,0.95833333,0.95833333,0.0,0.95451389,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,uniform,2,120,120,55,0.95833333,0.95833333,0.0,0.90659722,0.83333333,0.83333333,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,3,120,120,21,0.95833333,0.95833333,0.0,0.9375,0.83333333,0.95833333,0.95833333,0.95833333,0.95833333,0,1,1,1,1
parity_n5,neural,5,uniform,4,120,120,79,0.95833333,0.95833333,0.0,0.89409722,0.83333333,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,5,120,120,35,0.95833333,0.95833333,0.0,0.94479167,0.91666667,0.91666667,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,uniform,6,120,120,2,0.95833333,0.95833333,0.0,0.95798611,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,uniform,7,120,120,20,0.95833333,0.95833333,0.0,0.93611111,0.83333333,0.95833333,0.95833333,0.95833333,0.95833333,0,1,1,1,1
parity_n5,neural,5,uniform,8,120,120,16,0.95833333,0.95833333,0.0,0.93854167,0.83333333,0.95833333,0.95833333,0.95833333,0.95833333,0,1,1,1,1
parity_n5,neural,5,uniform,9,120,120,49,0.95833333,0.95833333,0.0,0.91909722,0.875,0.875,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,uniform,10,120,120,12,0.95833333,0.95833333,0.0,0.94583333,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,uniform,11,120,120,82,0.95833333,0.95833333,0.0,0.88333333,0.83333333,0.83333333,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,12,120,120,26,0.95833333,0.95833333,0.0,0.934375,0.875,0.875,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,uniform,13,120,120,54,0.95833333,0.95833333,0.0,0.91493056,0.83333333,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,14,120,120,70,0.95833333,0.95833333,0.0,0.92326389,0.875,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,15,120,120,42,0.95833333,0.95833333,0.0,0.91701389,0.83333333,0.875,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,uniform,16,120,120,12,0.95833333,0.95833333,0.0,0.94618056,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,uniform,17,120,120,17,0.95833333,0.95833333,0.0,0.93923611,0.875,0.95833333,0.95833333,0.95833333,0.95833333,0,1,1,1,1
parity_n5,neural,5,uniform,18,120,120,14,0.95833333,0.95833333,0.0,0.94444444,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,uniform,19,120,120,87,0.95833333,0.95833333,0.0,0.92326389,0.91666667,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,20,120,120,82,0.95833333,0.95833333,0.0,0.92256944,0.91666667,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,21,120,120,63,0.95833333,0.95833333,0.0,0.91111111,0.875,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,22,120,120,85,0.95833333,0.95833333,0.0,0.90208333,0.83333333,0.83333333,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,23,120,120,19,0.95833333,0.95833333,0.0,0.94201389,0.875,0.95833333,0.95833333,0.95833333,0.95833333,0,1,1,1,1
parity_n5,neural,5,uniform,24,120,120,69,0.95833333,0.95833333,0.0,0.89965278,0.83333333,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,25,120,120,24,0.95833333,0.95833333,0.0,0.92256944,0.79166667,0.95833333,0.95833333,0.95833333,0.95833333,0,1,1,1,1
parity_n5,neural,5,uniform,26,120,120,60,0.95833333,0.95833333,0.0,0.91180556,0.875,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,27,120,120,65,0.95833333,0.95833333,0.0,0.91597222,0.875,0.875,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,28,120,120,1,0.95833333,0.95833333,0.0,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,uniform,29,120,120,74,0.95833333,0.95833333,0.0,0.92708333,0.91666667,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,30,120,120,30,0.95833333,0.95833333,0.0,0.93576389,0.875,0.875,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,uniform,31,120,120,1,0.95833333,0.95833333,0.0,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,uniform,32,120,120,51,0.95833333,0.95833333,0.0,0.94097222,0.91666667,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,33,120,120,83,0.95833333,0.95833333,0.0,0.896875,0.83333333,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,34,120,120,35,0.95833333,0.95833333,0.0,0.93784722,0.91666667,0.91666667,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,uniform,35,120,120,58,0.95833333,0.95833333,0.0,0.903125,0.83333333,0.83333333,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,36,120,120,61,0.95833333,0.95833333,0.0,0.93125,0.91666667,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,37,120,120,55,0.95833333,0.95833333,0.0,0.91180556,0.875,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,38,120,120,66,0.95833333,0.95833333,0.0,0.90902778,0.875,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,uniform,39,120,120,58,0.95833333,0.95833333,0.0,0.93298611,0.91666667,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,0,120,120,29,0.95833333,0.95833333,0.0,0.93125,0.875,0.875,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,ls_swap,1,120,120,6,0.95833333,0.95833333,0.0,0.94965278,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_swap,2,120,120,108,0.95833333,0.95833333,0.0,0.90138889,0.875,0.875,0.91666667,0.91666667,0.95833333,0,0,0,0,1
parity_n5,neural,5,ls_swap,3,120,120,33,0.95833333,0.95833333,0.0,0.92152778,0.83333333,0.83333333,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,ls_swap,4,120,120,77,0.95833333,0.95833333,0.0,0.90034722,0.875,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,5,120,120,54,0.95833333,0.95833333,0.0,0.90520833,0.79166667,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,6,120,120,66,0.95833333,0.95833333,0.0,0.92638889,0.875,0.875,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,7,120,120,86,0.95833333,0.95833333,0.0,0.90104167,0.83333333,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,8,120,120,4,0.95833333,0.95833333,0.0,0.95104167,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_swap,9,120,120,8,0.95833333,0.95833333,0.0,0.95034722,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_swap,10,120,120,102,0.95833333,0.95833333,0.0,0.91215278,0.875,0.91666667,0.91666667,0.91666667,0.95833333,0,0,0,0,1
parity_n5,neural,5,ls_swap,11,120,120,102,0.95833333,0.95833333,0.0,0.86840278,0.83333333,0.83333333,0.83333333,0.91666667,0.95833333,0,0,0,0,1
parity_n5,neural,5,ls_swap,12,120,120,63,0.95833333,0.95833333,0.0,0.92534722,0.875,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,13,120,120,73,0.95833333,0.95833333,0.0,0.92569444,0.91666667,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,14,120,120,76,0.95833333,0.95833333,0.0,0.93229167,0.91666667,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,15,120,120,38,0.95833333,0.95833333,0.0,0.92395833,0.83333333,0.875,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,ls_swap,16,120,120,37,0.95833333,0.95833333,0.0,0.93576389,0.91666667,0.91666667,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,ls_swap,17,120,120,63,0.95833333,0.95833333,0.0,0.92361111,0.91666667,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,18,120,120,49,0.95833333,0.95833333,0.0,0.91111111,0.83333333,0.83333333,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,ls_swap,19,120,120,4,0.95833333,0.95833333,0.0,0.95520833,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_swap,20,120,120,104,0.95833333,0.95833333,0.0,0.89618056,0.875,0.875,0.875,0.91666667,0.95833333,0,0,0,0,1
parity_n5,neural,5,ls_swap,21,120,120,89,0.95833333,0.95833333,0.0,0.91770833,0.91666667,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,22,120,120,33,0.95833333,0.95833333,0.0,0.91979167,0.83333333,0.83333333,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,ls_swap,23,120,120,1,0.95833333,0.95833333,0.0,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_swap,24,120,120,73,0.95833333,0.95833333,0.0,0.90173611,0.79166667,0.875,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,25,120,119,88,0.95833333,0.95833333,0.0,0.88620448,0.83333333,0.83333333,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,26,120,120,21,0.95833333,0.95833333,0.0,0.93229167,0.83333333,0.95833333,0.95833333,0.95833333,0.95833333,0,1,1,1,1
parity_n5,neural,5,ls_swap,27,120,120,3,0.95833333,0.95833333,0.0,0.95555556,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_swap,28,120,120,58,0.95833333,0.95833333,0.0,0.91041667,0.83333333,0.83333333,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,29,120,120,71,0.95833333,0.95833333,0.0,0.91284722,0.875,0.875,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,30,120,120,34,0.95833333,0.95833333,0.0,0.93055556,0.875,0.875,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,ls_swap,31,120,120,86,0.95833333,0.95833333,0.0,0.90972222,0.83333333,0.875,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,32,120,120,1,0.95833333,0.95833333,0.0,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_swap,33,120,120,79,0.95833333,0.95833333,0.0,0.92256944,0.91666667,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,34,120,120,4,0.95833333,0.95833333,0.0,0.95104167,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_swap,35,120,120,53,0.95833333,0.95833333,0.0,0.91319444,0.875,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,36,120,120,3,0.95833333,0.95833333,0.0,0.95625,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_swap,37,120,120,26,0.95833333,0.95833333,0.0,0.94618056,0.91666667,0.91666667,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,ls_swap,38,120,120,63,0.95833333,0.95833333,0.0,0.92013889,0.83333333,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_swap,39,120,120,6,0.95833333,0.95833333,0.0,0.95208333,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_insert,0,120,120,44,0.95833333,0.95833333,0.0,0.92847222,0.875,0.91666667,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,ls_insert,1,120,120,6,0.95833333,0.95833333,0.0,0.94965278,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_insert,2,120,120,91,0.95833333,0.95833333,0.0,0.91215278,0.875,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_insert,3,120,120,100,0.95833333,0.95833333,0.0,0.88368056,0.83333333,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_insert,4,120,119,8,0.95833333,0.95833333,0.0,0.94852941,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_insert,5,120,120,86,0.95833333,0.95833333,0.0,0.91354167,0.875,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_insert,6,120,120,98,0.95833333,0.95833333,0.0,0.92326389,0.91666667,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_insert,7,120,120,11,0.95833333,0.95833333,0.0,0.94236111,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_insert,8,120,120,23,0.95833333,0.95833333,0.0,0.93263889,0.83333333,0.95833333,0.95833333,0.95833333,0.95833333,0,1,1,1,1
parity_n5,neural,5,ls_insert,9,120,120,43,0.95833333,0.95833333,0.0,0.92013889,0.83333333,0.875,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,ls_insert,10,120,120,65,0.95833333,0.95833333,0.0,0.91145833,0.875,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_insert,11,120,120,38,0.95833333,0.95833333,0.0,0.92465278,0.83333333,0.875,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,ls_insert,12,120,120,90,0.95833333,0.95833333,0.0,0.88611111,0.83333333,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_insert,13,120,120,56,0.95833333,0.95833333,0.0,0.91354167,0.79166667,0.875,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_insert,14,120,120,110,0.95833333,0.95833333,0.0,0.92048611,0.91666667,0.91666667,0.91666667,0.91666667,0.95833333,0,0,0,0,1
parity_n5,neural,5,ls_insert,15,120,120,17,0.95833333,0.95833333,0.0,0.93958333,0.875,0.95833333,0.95833333,0.95833333,0.95833333,0,1,1,1,1
parity_n5,neural,5,ls_insert,16,120,120,15,0.95833333,0.95833333,0.0,0.93541667,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_insert,17,120,120,13,0.95833333,0.95833333,0.0,0.93958333,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_insert,18,120,120,81,0.95833333,0.95833333,0.0,0.90138889,0.83333333,0.83333333,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_insert,19,120,120,33,0.95833333,0.95833333,0.0,0.92916667,0.83333333,0.83333333,0.95833333,0.95833333,0.95833333,0,0,1,1,1
parity_n5,neural,5,ls_insert,20,120,120,79,0.95833333,0.95833333,0.0,0.92048611,0.875,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_insert,21,120,120,15,0.95833333,0.95833333,0.0,0.93541667,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_insert,22,120,120,85,0.95833333,0.95833333,0.0,0.91701389,0.875,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_insert,23,120,120,1,0.95833333,0.95833333,0.0,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_insert,24,120,120,67,0.95833333,0.95833333,0.0,0.9125,0.875,0.875,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_insert,25,120,120,73,0.95833333,0.95833333,0.0,0.9,0.83333333,0.83333333,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_insert,26,120,120,24,0.95833333,0.95833333,0.0,0.92638889,0.83333333,0.95833333,0.95833333,0.95833333,0.95833333,0,1,1,1,1
parity_n5,neural,5,ls_insert,27,120,120,15,0.95833333,0.95833333,0.0,0.93993056,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
parity_n5,neural,5,ls_insert,28,120,120,71,0.95833333,0.95833333,0.0,0.89826389,0.83333333,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_insert,29,120,120,55,0.95833333,0.95833333,0.0,0.90729167,0.83333333,0.875,0.875,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_insert,30,120,120,67,0.95833333,0.95833333,0.0,0.92465278,0.875,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_insert,31,120,119,90,0.95833333,0.95833333,0.0,0.91176471,0.875,0.875,0.91666667,0.95833333,0.95833333,0,0,0,1,1
parity_n5,neural,5,ls_insert,32,120,120,1,0.95833333,0.95833333,0.0,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,1,1,1,1,1
