landscape,family,n,method,seed,budget,evaluated,hit,best,optimum,regret,auc,best_at_15,best_at_25,best_at_50,best_at_100,best_at_200,hit_by_15,hit_by_25,hit_by_50,hit_by_100,hit_by_200
parity_n7,neural,7,uniform,33,200,200,168,1.0,1.0,0.0,0.93604167,0.875,0.875,0.875,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,uniform,34,200,200,,0.95833333,1.0,0.04166667,0.94395833,0.875,0.875,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,uniform,35,200,200,,0.95833333,1.0,0.04166667,0.95583333,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,uniform,36,200,200,,0.95833333,1.0,0.04166667,0.94833333,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,uniform,37,200,200,142,1.0,1.0,0.0,0.945625,0.91666667,0.91666667,0.91666667,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,uniform,38,200,200,,0.95833333,1.0,0.04166667,0.92291667,0.79166667,0.79166667,0.91666667,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,uniform,39,200,200,,0.95833333,1.0,0.04166667,0.94520833,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,0,200,200,,0.95833333,1.0,0.04166667,0.94375,0.91666667,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,1,200,200,95,1.0,1.0,0.0,0.97041667,0.83333333,0.95833333,0.95833333,1.0,1.0,0,0,0,1,1
parity_n7,neural,7,ls_swap,2,200,200,4,1.0,1.0,0.0,0.99479167,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
parity_n7,neural,7,ls_swap,3,200,200,103,1.0,1.0,0.0,0.96583333,0.91666667,0.91666667,0.91666667,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,ls_swap,4,200,200,,0.95833333,1.0,0.04166667,0.91833333,0.91666667,0.91666667,0.91666667,0.91666667,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,5,200,200,35,1.0,1.0,0.0,0.973125,0.83333333,0.875,1.0,1.0,1.0,0,0,1,1,1
parity_n7,neural,7,ls_swap,6,200,200,192,1.0,1.0,0.0,0.93666667,0.91666667,0.91666667,0.91666667,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,ls_swap,7,200,200,,0.95833333,1.0,0.04166667,0.945,0.875,0.91666667,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,8,200,200,134,1.0,1.0,0.0,0.96666667,0.95833333,0.95833333,0.95833333,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,ls_swap,9,200,200,13,1.0,1.0,0.0,0.991875,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
parity_n7,neural,7,ls_swap,10,200,200,,0.95833333,1.0,0.04166667,0.91083333,0.83333333,0.83333333,0.83333333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,11,200,200,,0.95833333,1.0,0.04166667,0.95291667,0.91666667,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,12,200,200,,0.95833333,1.0,0.04166667,0.93166667,0.875,0.875,0.91666667,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,13,200,200,,0.95833333,1.0,0.04166667,0.93125,0.875,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,14,200,200,164,1.0,1.0,0.0,0.964375,0.95833333,0.95833333,0.95833333,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,ls_swap,15,200,200,,0.95833333,1.0,0.04166667,0.93645833,0.83333333,0.91666667,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,16,200,200,,0.95833333,1.0,0.04166667,0.94791667,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,17,200,200,,0.95833333,1.0,0.04166667,0.93520833,0.83333333,0.91666667,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,18,200,200,,0.95833333,1.0,0.04166667,0.94770833,0.83333333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,19,200,200,54,1.0,1.0,0.0,0.970625,0.875,0.875,0.95833333,1.0,1.0,0,0,0,1,1
parity_n7,neural,7,ls_swap,20,200,200,,0.95833333,1.0,0.04166667,0.92979167,0.875,0.875,0.91666667,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,21,200,200,,0.95833333,1.0,0.04166667,0.93979167,0.875,0.875,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,22,200,200,,0.95833333,1.0,0.04166667,0.94208333,0.83333333,0.91666667,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,23,200,200,,0.95833333,1.0,0.04166667,0.93895833,0.83333333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,24,200,200,198,1.0,1.0,0.0,0.94666667,0.875,0.95833333,0.95833333,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,ls_swap,25,200,200,,0.95833333,1.0,0.04166667,0.939375,0.91666667,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,26,200,200,13,1.0,1.0,0.0,0.98895833,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
parity_n7,neural,7,ls_swap,27,200,200,34,1.0,1.0,0.0,0.968125,0.83333333,0.83333333,1.0,1.0,1.0,0,0,1,1,1
parity_n7,neural,7,ls_swap,28,200,200,13,1.0,1.0,0.0,0.98895833,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
parity_n7,neural,7,ls_swap,29,200,200,93,1.0,1.0,0.0,0.97895833,0.95833333,0.95833333,0.95833333,1.0,1.0,0,0,0,1,1
parity_n7,neural,7,ls_swap,30,200,200,,0.95833333,1.0,0.04166667,0.901875,0.83333333,0.83333333,0.875,0.875,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,31,200,200,13,1.0,1.0,0.0,0.984375,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
parity_n7,neural,7,ls_swap,32,200,200,,0.95833333,1.0,0.04166667,0.94854167,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,33,200,200,54,1.0,1.0,0.0,0.96791667,0.79166667,0.83333333,0.95833333,1.0,1.0,0,0,0,1,1
parity_n7,neural,7,ls_swap,34,200,200,,0.95833333,1.0,0.04166667,0.94458333,0.91666667,0.91666667,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,35,200,200,,0.95833333,1.0,0.04166667,0.91125,0.875,0.875,0.875,0.875,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_swap,36,200,200,141,1.0,1.0,0.0,0.94604167,0.875,0.875,0.91666667,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,ls_swap,37,200,200,72,1.0,1.0,0.0,0.95145833,0.875,0.875,0.875,1.0,1.0,0,0,0,1,1
parity_n7,neural,7,ls_swap,38,200,200,51,1.0,1.0,0.0,0.96708333,0.875,0.875,0.875,1.0,1.0,0,0,0,1,1
parity_n7,neural,7,ls_swap,39,200,200,,0.95833333,1.0,0.04166667,0.95666667,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,0,200,200,,0.95833333,1.0,0.04166667,0.93916667,0.83333333,0.875,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,1,200,200,,0.95833333,1.0,0.04166667,0.946875,0.83333333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,2,200,200,158,1.0,1.0,0.0,0.900625,0.75,0.75,0.875,0.91666667,1.0,0,0,0,0,1
parity_n7,neural,7,ls_insert,3,200,200,,0.95833333,1.0,0.04166667,0.930625,0.83333333,0.83333333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,4,200,200,117,1.0,1.0,0.0,0.955625,0.91666667,0.91666667,0.91666667,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,ls_insert,5,200,200,,0.95833333,1.0,0.04166667,0.90645833,0.79166667,0.79166667,0.83333333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,6,200,200,,0.95833333,1.0,0.04166667,0.94041667,0.875,0.875,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,7,200,200,112,1.0,1.0,0.0,0.97,0.91666667,0.95833333,0.95833333,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,ls_insert,8,200,200,,0.95833333,1.0,0.04166667,0.92854167,0.83333333,0.83333333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,9,200,200,14,1.0,1.0,0.0,0.99208333,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
parity_n7,neural,7,ls_insert,10,200,200,43,1.0,1.0,0.0,0.96979167,0.83333333,0.91666667,1.0,1.0,1.0,0,0,1,1,1
parity_n7,neural,7,ls_insert,11,200,200,,0.95833333,1.0,0.04166667,0.95708333,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,12,200,200,43,1.0,1.0,0.0,0.980625,0.91666667,0.91666667,1.0,1.0,1.0,0,0,1,1,1
parity_n7,neural,7,ls_insert,13,200,200,43,1.0,1.0,0.0,0.98520833,0.91666667,0.95833333,1.0,1.0,1.0,0,0,1,1,1
parity_n7,neural,7,ls_insert,14,200,200,,0.95833333,1.0,0.04166667,0.95666667,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,15,200,200,,0.91666667,1.0,0.08333333,0.91354167,0.91666667,0.91666667,0.91666667,0.91666667,0.91666667,0,0,0,0,0
parity_n7,neural,7,ls_insert,16,200,200,,0.95833333,1.0,0.04166667,0.95104167,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,17,200,200,59,1.0,1.0,0.0,0.97645833,0.91666667,0.95833333,0.95833333,1.0,1.0,0,0,0,1,1
parity_n7,neural,7,ls_insert,18,200,200,,0.95833333,1.0,0.04166667,0.95666667,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,19,200,200,89,1.0,1.0,0.0,0.95875,0.91666667,0.91666667,0.91666667,1.0,1.0,0,0,0,1,1
parity_n7,neural,7,ls_insert,20,200,200,,0.95833333,1.0,0.04166667,0.95145833,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,21,200,200,,0.95833333,1.0,0.04166667,0.93791667,0.875,0.875,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,22,200,200,,0.95833333,1.0,0.04166667,0.94020833,0.875,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,23,200,200,,0.95833333,1.0,0.04166667,0.9475,0.875,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,24,200,200,,0.95833333,1.0,0.04166667,0.94541667,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,25,200,200,,0.95833333,1.0,0.04166667,0.91958333,0.83333333,0.83333333,0.91666667,0.91666667,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,26,200,200,14,1.0,1.0,0.0,0.99083333,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
parity_n7,neural,7,ls_insert,27,200,200,17,1.0,1.0,0.0,0.98791667,0.95833333,1.0,1.0,1.0,1.0,0,1,1,1,1
parity_n7,neural,7,ls_insert,28,200,200,14,1.0,1.0,0.0,0.97833333,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
parity_n7,neural,7,ls_insert,29,200,200,,0.95833333,1.0,0.04166667,0.95645833,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,30,200,200,,0.95833333,1.0,0.04166667,0.93395833,0.83333333,0.83333333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,31,200,200,14,1.0,1.0,0.0,0.99208333,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
parity_n7,neural,7,ls_insert,32,200,200,,0.95833333,1.0,0.04166667,0.9525,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,33,200,200,5,1.0,1.0,0.0,0.99583333,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
parity_n7,neural,7,ls_insert,34,200,200,130,1.0,1.0,0.0,0.92145833,0.875,0.875,0.875,0.91666667,1.0,0,0,0,0,1
parity_n7,neural,7,ls_insert,35,200,200,,0.95833333,1.0,0.04166667,0.93770833,0.875,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,36,200,200,,0.95833333,1.0,0.04166667,0.935,0.875,0.875,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,37,200,200,,0.95833333,1.0,0.04166667,0.94854167,0.91666667,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_insert,38,200,200,92,1.0,1.0,0.0,0.958125,0.79166667,0.79166667,0.95833333,1.0,1.0,0,0,0,1,1
parity_n7,neural,7,ls_insert,39,200,200,,0.95833333,1.0,0.04166667,0.94354167,0.83333333,0.875,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,0,200,200,,0.95833333,1.0,0.04166667,0.94208333,0.83333333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,1,200,200,,0.95833333,1.0,0.04166667,0.94875,0.875,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,2,200,200,,0.95833333,1.0,0.04166667,0.90645833,0.875,0.875,0.875,0.91666667,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,3,200,200,,0.95833333,1.0,0.04166667,0.94666667,0.91666667,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,4,200,200,,0.95833333,1.0,0.04166667,0.94083333,0.91666667,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,5,200,200,153,1.0,1.0,0.0,0.91333333,0.83333333,0.83333333,0.83333333,0.91666667,1.0,0,0,0,0,1
parity_n7,neural,7,ls_inversion,6,200,200,,0.95833333,1.0,0.04166667,0.92416667,0.83333333,0.875,0.91666667,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,7,200,200,,0.95833333,1.0,0.04166667,0.955625,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,8,200,200,,0.95833333,1.0,0.04166667,0.90604167,0.91666667,0.91666667,0.91666667,0.91666667,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,9,200,200,13,1.0,1.0,0.0,0.99,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
parity_n7,neural,7,ls_inversion,10,200,200,137,1.0,1.0,0.0,0.910625,0.875,0.875,0.875,0.875,1.0,0,0,0,0,1
parity_n7,neural,7,ls_inversion,11,200,200,45,1.0,1.0,0.0,0.96333333,0.83333333,0.83333333,1.0,1.0,1.0,0,0,1,1,1
parity_n7,neural,7,ls_inversion,12,200,200,,0.95833333,1.0,0.04166667,0.954375,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,13,200,200,,0.95833333,1.0,0.04166667,0.933125,0.91666667,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,14,200,200,,0.95833333,1.0,0.04166667,0.95666667,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,15,200,200,,0.91666667,1.0,0.08333333,0.91125,0.91666667,0.91666667,0.91666667,0.91666667,0.91666667,0,0,0,0,0
parity_n7,neural,7,ls_inversion,16,200,200,,0.95833333,1.0,0.04166667,0.948125,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,17,200,200,,0.95833333,1.0,0.04166667,0.93645833,0.83333333,0.91666667,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,18,200,200,,0.95833333,1.0,0.04166667,0.94791667,0.875,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,19,200,200,171,1.0,1.0,0.0,0.93729167,0.83333333,0.83333333,0.95833333,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,ls_inversion,20,200,200,,0.95833333,1.0,0.04166667,0.9475,0.91666667,0.91666667,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,21,200,200,,0.95833333,1.0,0.04166667,0.93645833,0.83333333,0.91666667,0.91666667,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,22,200,200,,0.95833333,1.0,0.04166667,0.94208333,0.83333333,0.91666667,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,23,200,200,,0.95833333,1.0,0.04166667,0.94833333,0.91666667,0.91666667,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,24,200,200,39,1.0,1.0,0.0,0.98416667,0.91666667,0.95833333,1.0,1.0,1.0,0,0,1,1,1
parity_n7,neural,7,ls_inversion,25,200,200,138,1.0,1.0,0.0,0.94541667,0.83333333,0.83333333,0.91666667,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,ls_inversion,26,200,200,13,1.0,1.0,0.0,0.98895833,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
parity_n7,neural,7,ls_inversion,27,200,200,36,1.0,1.0,0.0,0.97020833,0.83333333,0.875,1.0,1.0,1.0,0,0,1,1,1
parity_n7,neural,7,ls_inversion,28,200,200,13,1.0,1.0,0.0,0.985625,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
parity_n7,neural,7,ls_inversion,29,200,200,,0.95833333,1.0,0.04166667,0.95645833,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,30,200,200,177,1.0,1.0,0.0,0.92583333,0.83333333,0.83333333,0.875,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,ls_inversion,31,200,200,13,1.0,1.0,0.0,0.98395833,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
parity_n7,neural,7,ls_inversion,32,200,200,167,1.0,1.0,0.0,0.95645833,0.95833333,0.95833333,0.95833333,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,ls_inversion,33,200,200,56,1.0,1.0,0.0,0.95666667,0.79166667,0.83333333,0.95833333,1.0,1.0,0,0,0,1,1
parity_n7,neural,7,ls_inversion,34,200,200,,0.95833333,1.0,0.04166667,0.91979167,0.91666667,0.91666667,0.91666667,0.91666667,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,35,200,200,,0.95833333,1.0,0.04166667,0.9525,0.95833333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,ls_inversion,36,200,200,150,1.0,1.0,0.0,0.944375,0.875,0.875,0.91666667,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,ls_inversion,37,200,200,91,1.0,1.0,0.0,0.950625,0.875,0.875,0.91666667,1.0,1.0,0,0,0,1,1
parity_n7,neural,7,ls_inversion,38,200,200,51,1.0,1.0,0.0,0.98166667,0.875,0.95833333,0.95833333,1.0,1.0,0,0,0,1,1
parity_n7,neural,7,ls_inversion,39,200,200,142,1.0,1.0,0.0,0.96895833,0.95833333,0.95833333,0.95833333,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,simulated_annealing,0,200,200,26,1.0,1.0,0.0,0.97520833,0.83333333,0.83333333,1.0,1.0,1.0,0,0,1,1,1
parity_n7,neural,7,simulated_annealing,1,200,200,,0.95833333,1.0,0.04166667,0.93895833,0.83333333,0.91666667,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,simulated_annealing,2,200,200,5,1.0,1.0,0.0,0.99291667,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1
parity_n7,neural,7,simulated_annealing,3,200,200,134,1.0,1.0,0.0,0.95395833,0.83333333,0.91666667,0.95833333,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,simulated_annealing,4,200,200,,0.95833333,1.0,0.04166667,0.92541667,0.83333333,0.91666667,0.91666667,0.91666667,0.95833333,0,0,0,0,0
parity_n7,neural,7,simulated_annealing,5,200,200,44,1.0,1.0,0.0,0.98208333,0.95833333,0.95833333,1.0,1.0,1.0,0,0,1,1,1
parity_n7,neural,7,simulated_annealing,6,200,200,118,1.0,1.0,0.0,0.95729167,0.875,0.95833333,0.95833333,0.95833333,1.0,0,0,0,0,1
parity_n7,neural,7,simulated_annealing,7,200,200,,0.95833333,1.0,0.04166667,0.93833333,0.83333333,0.95833333,0.95833333,0.95833333,0.95833333,0,0,0,0,0
parity_n7,neural,7,simulated_annealing,8,200,200,44,1.0,1.0,0.0,0.97604167,0.91666667,0.91666667,1.0,1.0,1.0,0,0,1,1,1
parity_n7,neural,7,simulated_annealing,9,200,200,,0.91666667,1.0,0.08333333,0.91333333,0.91666667,0.91666667,0.91666667,0.91666667,0.91666667,0,0,0,0,0
